name,price,style,switches,backlit,tenkeyless,connection_type,color
Ducky DK9008S-REALY,0,Gaming,Cherry MX Red,Yellow,FALSE,Wired,Black
Ducky DK9008S2-AUSALB,0,Gaming,Cherry MX Black,Blue,FALSE,Wired,Black
Ducky DK9008S2-AUSALG,0,Gaming,Cherry MX Black,Green,FALSE,Wired,Black
Ducky DK9008S2-AUSALR,0,Gaming,Cherry MX Black,Red,FALSE,Wired,Black
Ducky DK9008S2-AUSALW,0,Gaming,Cherry MX Black,White,FALSE,Wired,Black
Ducky DK9008S2-BUSALG,0,Gaming,Cherry MX Brown,Green,FALSE,Wired,Black
Ducky DK9008S2-CUSALB,0,Gaming,Cherry MX Blue,Blue,FALSE,Wired,Black
Ducky DK9008S2-CUSALG,0,Gaming,Cherry MX Blue,Green,FALSE,Wired,Black
Ducky DK9008S2-CUSALR,0,Gaming,Cherry MX Blue,Red,FALSE,Wired,Black
Ducky DK9008S2-RUSALB,0,Gaming,Cherry MX Red,Blue,FALSE,Wired,Black
Ducky DK9008S2-RUSALG,0,Gaming,Cherry MX Red,Green,FALSE,Wired,Black
Ducky DK9087-AEDRG,0,Slim,Cherry MX Black,Green,TRUE,Wired,Black
Ducky DK9087G2PRO-AULPUW,0,Slim,Cherry MX Black,Unknown,TRUE,Wired,Black / White
Ducky DK9087G2PRO-AUSPTW,0,Slim,Cherry MX Black,Unknown,TRUE,Wired,Black / White
Ducky DK9087G2PRO-BULPUW,0,Slim,Cherry MX Brown,Unknown,TRUE,Wired,Black / White
Ducky DK9087G2PRO-BUSPTW,0,Slim,Cherry MX Brown,Unknown,TRUE,Wired,Black / White
Ducky DK9087G2PRO-CULPUW,0,Slim,Cherry MX Blue,Unknown,TRUE,Wired,Black / White
Ducky DK9087G2PRO-CUSPTW,0,Slim,Cherry MX Blue,Unknown,TRUE,Wired,Black / White
Ducky DK9087G2PRO-RULPUW,0,Slim,Cherry MX Red,Unknown,TRUE,Wired,Black / White
Ducky DK9087G2PRO-RUSPTW,0,Slim,Cherry MX Red,Unknown,TRUE,Wired,Black / White
Ducky DK9087S2-AUSALB,0,Slim,Cherry MX Black,Blue,TRUE,Wired,Black
Ducky DK9087S2-AUSALR,0,Slim,Cherry MX Black,Red,TRUE,Wired,Black
Ducky DK9087S2-AUSALW,0,Slim,Cherry MX Black,White,TRUE,Wired,Black
Ducky DK9087S2-BUSALG,0,Slim,Cherry MX Brown,Green,TRUE,Wired,Black
Ducky DK9087S2-BUSALR,0,Slim,Cherry MX Brown,Red,TRUE,Wired,Black
Ducky DK9087S2-BUSALW,0,Slim,Cherry MX Brown,White,TRUE,Wired,Black
Ducky DK9087S2-CUSALB,0,Slim,Cherry MX Blue,Blue,TRUE,Wired,Black
Ducky DK9087S2-CUSALG,0,Slim,Cherry MX Blue,Green,TRUE,Wired,Black
Ducky DK9087S2-CUSALP,0,Slim,Cherry MX Blue,Purple,TRUE,Wired,Black
Ducky DK9087S2-CUSALR,0,Slim,Cherry MX Blue,Red,TRUE,Wired,Black
Ducky DK9087S2-CUSALW,0,Slim,Cherry MX Blue,White,TRUE,Wired,Black
Ducky DK9087S2-RUSALB,0,Slim,Cherry MX Red,Blue,TRUE,Wired,Black
Ducky DK9087S2-RUSALP,0,Slim,Cherry MX Red,Purple,TRUE,Wired,Black
Ducky DK9087S2-RUSALR,0,Slim,Cherry MX Red,Red,TRUE,Wired,Black
Ducky DK9087S2-RUSALW,0,Slim,Cherry MX Red,White,TRUE,Wired,Black
Ducky Zero,0,Gaming,Cherry MX Black,Green,FALSE,Wired,Black
Ducky DK2108-BUSLLA,0,Gaming,Cherry MX Brown,Green,FALSE,Wired,Black
Ducky Zero,0,Gaming,Cherry MX Blue,Unknown,FALSE,Wired,Black
Ducky DK2108-RUSLLA,0,Gaming,Cherry MX Red,Green,FALSE,Wired,Black
Ducky DK9008G2 PRO,0,Gaming,Cherry MX Black,Unknown,FALSE,Wired,Black
Ducky DK9008G2PRO-BUSLLA,0,Gaming,Cherry MX Brown,Unknown,FALSE,Wired,Black
Ducky DK9008G2 PRO,0,Gaming,Cherry MX Blue,Unknown,FALSE,Wired,Black
Ducky DK9008G2 PRO,0,Gaming,Cherry MX Red,Unknown,FALSE,Wired,Black
Ducky DK9008S2-AUSALT,0,Gaming,Cherry MX Black,Orange,FALSE,Wired,Black
Ducky DK9008 Shine II,0,Gaming,Cherry MX Black,Blue,FALSE,Wired,White / Black
Ducky DK9008 Shine II,0,Gaming,Cherry MX Black,Green,FALSE,Wired,White / Black
Ducky DK9008S2-BUSALT,0,Gaming,Cherry MX Brown,Orange,FALSE,Wired,Black
Ducky DK9008 Shine II,0,Gaming,Cherry MX Blue,White,FALSE,Wired,Pink / White
Ducky DK9008S2-CUSALT,0,Gaming,Cherry MX Blue,Orange,FALSE,Wired,Black
Ducky DK9008 Shine II,0,Gaming,Cherry MX Blue,Blue,FALSE,Wired,White / Black
Ducky DK9008 Shine II,0,Gaming,Cherry MX Blue,Green,FALSE,Wired,White / Black
Ducky DK9008 Shine II,0,Gaming,Cherry MX Red,White,FALSE,Wired,Pink / White
Ducky DK9008S2-RUSALT,0,Gaming,Cherry MX Red,Orange,FALSE,Wired,Black
Ducky DK9008 Shine II,0,Gaming,Cherry MX Red,Blue,FALSE,Wired,White / Black
Ducky DK9008 Shine II,0,Gaming,Cherry MX Red,Green,FALSE,Wired,White / Black
Ducky DK9087G2PRO-CUSLLA,0,Slim,Cherry MX Blue,Unknown,TRUE,Wired,Black
Ducky DK9087G2 PRO,0,Slim,Cherry MX Red,Unknown,TRUE,Wired,Black
Cherry J82-16001LPNEU-0,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Cherry Ultra-Slim Compact Covered,106.27,Standard,Unknown,Unknown,FALSE,Wired,Black
Cherry XS G84-5400 Trackball Keyboard,0,Slim,Unknown,Unknown,FALSE,Wired,Black
Cherry KW 6000 Keyboard,0,Slim,Unknown,Unknown,TRUE,Bluetooth Wireless,Black / Silver
Cooler Master Quick Fire Stealth,0,Gaming,Cherry MX Blue,Unknown,TRUE,Wired,Black
Cooler Master SGK-4000-GKCR2-US,0,Standard,Cherry MX Red,Unknown,TRUE,Wired,Black
A4Tech My Kids,0,Mini,Unknown,Unknown,FALSE,Wired,Pink
Gigabyte GK-OSMIUM BRN,0,Gaming,Cherry MX Brown,White,FALSE,Wired,Black
MSI CK Series,0,Standard,Cherry MX Red,Unknown,FALSE,Wired,Black
MSI GK-601,0,Gaming,Cherry MX Red,Unknown,FALSE,Wired,Black / Yellow
Mad Catz V.7,0,Gaming,Unknown,Red,FALSE,Wired,Black / Silver
Mad Catz V5,0,Gaming,Unknown,Red,FALSE,Wired,Black
Mad Catz Eclipse III,0,Standard,Unknown,Multicolor,FALSE,Wired,Black
Cobra 8TTL26R0P85403,0,Gaming,Unknown,Unknown,FALSE,Wired,Black
Gear Head Windows Media Pro II USB Keyboard,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Gear Head KB5125W,0,Standard,Unknown,Unknown,FALSE,Wireless,Black
Logitech K360,0,Mini,Unknown,Unknown,FALSE,Wireless,White
Logitech MKTPLS+DELETE,0,Mini,Unknown,Unknown,TRUE,Wireless,Black
Dell KM632,211.75,Standard,Unknown,Unknown,FALSE,Wireless,Black
Genius Imperator,0,Gaming,Unknown,Unknown,FALSE,Wired,Black
HP B1T13AT#ABA,0,Standard,Unknown,Unknown,FALSE,Wired,Black
HP KF886AA#ABA,0,Standard,Unknown,Unknown,FALSE,Wired,Black
HP QY449AA#ABA,0,Standard,Unknown,Unknown,FALSE,Wireless,Black
HP QY449AT#ABA,0,Ergonomic,Unknown,Unknown,FALSE,Wireless,Black
Logisys KBMS801WG,0,Standard,Unknown,Unknown,FALSE,Wired,Green / White
Ducky DK9008G2PRO-AUSPHH,0,Gaming,Cherry MX Black,Unknown,FALSE,Wired,Gray / Black
Ducky DK9008G2PRO-BUSPHH,0,Gaming,Cherry MX Brown,Unknown,FALSE,Wired,Gray / Black
Ducky DK9008G2PRO-CUSPHH,0,Gaming,Cherry MX Blue,Unknown,FALSE,Wired,Gray / Black
Ducky DK9008G2PRO-RUSPHH,0,Gaming,Cherry MX Red,Unknown,FALSE,Wired,Gray / Black
A4Tech A-Shape Natural Keyboard,0,Ergonomic,Unknown,Unknown,FALSE,Wired,Black
A4Tech Natural_A,0,Ergonomic,Unknown,Unknown,FALSE,Wired,Black
A4Tech KL-5,0,Mini,Unknown,Unknown,FALSE,Wired,Gray / Black
A4Tech Xslim,0,Slim,Unknown,Unknown,FALSE,Wired,Black / Silver
Cooler Master CM Storm QuickFire TK,0,Mini,Cherry MX Brown,White,FALSE,Wired,Black
Cooler Master CM Storm QuickFire XT,0,Slim,Cherry MX Red,Unknown,FALSE,Wired,Black
Ergoguys DataCal,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Ergoguys KWD-100,0,Slim,Unknown,Unknown,FALSE,Wireless,Black
Ergoguys KWD-101,0,Standard,Unknown,Unknown,FALSE,Wireless,Pink / White
Ergoguys KWD-102,0,Slim,Unknown,Unknown,FALSE,Wireless,White
Ergoguys Wireless Keyboard Multimedia With Trackball,0,Ergonomic,Unknown,Unknown,FALSE,Wireless,Black
Panasonic iKey,0,Slim,Unknown,Unknown,FALSE,Wired,Black
Razer Blackwidow,0,Gaming,Cherry MX Blue,Unknown,FALSE,Wired,Black
Razer Marauder StarCraft II Heart of the Swarm,0,Gaming,Unknown,Blue,FALSE,Wired,Black
SMK-Link VersaPoint,0,Standard,Unknown,Unknown,TRUE,Wireless,Black
SMK-Link VP6630,0,Slim,Unknown,Unknown,TRUE,Bluetooth Wireless,Black
Saitek V5,0,Gaming,Unknown,Red,FALSE,Wired,Black
Saitek Eclipse II,0,Gaming,Unknown,Multicolor,FALSE,Wired,Black
SolidTek 3920BU,0,Mini,Unknown,Unknown,FALSE,Wired,Black
SolidTek KB-2070MSU,0,Slim,Unknown,Unknown,FALSE,Wired,Blue / White
SolidTek KB-260 Keyboard,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Chester Creek Technologies VisionBoard WVBW Keyboard,0,Ergonomic,Unknown,Unknown,FALSE,Wireless,White / Black
Genius 31310053101,0,Gaming,Unknown,RGB,FALSE,Wired,Black
Grandtec FLX2000KIT,0,Slim,Unknown,Unknown,FALSE,Wired,Black
HP DT528A#ABM,0,Standard,Unknown,Unknown,FALSE,Wired,Blue / White
HP KF885AA#ABA,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Kensington Advance Fit Full-Size Slim Keyboard,28.96,Slim,Unknown,Unknown,FALSE,Wired,Black
Lenovo N5902,0,Mini,Unknown,Unknown,TRUE,Wireless,Black
Logitech Solar Keyboard K750 for Mac,0,Slim,Unknown,Unknown,FALSE,Wireless,White / Blue
Microsoft Sculpt Mobile Keyboard,0,Ergonomic,Unknown,Unknown,TRUE,Bluetooth Wireless,Black
SolidTek KB-260-BU-SP,0,Standard,Unknown,Unknown,FALSE,Wired,Black
SolidTek KB-IN87KB,0,Mini,Unknown,Unknown,FALSE,Wired,Black
SteelSeries 64105,0,Gaming,Unknown,Unknown,FALSE,Wired,Black
Thermaltake MEKA G1 Keyboard,0,Gaming,Cherry MX Black,Unknown,FALSE,Wired,Black
i-rocks BT-6460-BK,0,Slim,Unknown,Unknown,TRUE,Bluetooth Wireless,Black
i-rocks IRK01BN-BK,0,Slim,Unknown,Unknown,FALSE,Bluetooth Wireless,Black
i-rocks IRK01WN-BK,0,Slim,Unknown,Unknown,FALSE,Wired,Black
i-rocks K10,0,Gaming,Unknown,Unknown,FALSE,Wired,Black
i-rocks KR-6401-WH,0,Slim,Unknown,Unknown,FALSE,Wired,White
i-rocks KR-6402-WH,0,Mini,Unknown,Unknown,FALSE,Wired,White
i-rocks KR-6421-BK,27.99,Slim,Unknown,Unknown,FALSE,Wired,Black
i-rocks RF-6490-BK,0,Mini,Unknown,Unknown,FALSE,Wireless,Black
Ducky DK9008G2PRO-AUSPHS,0,Gaming,Cherry MX Black,Unknown,FALSE,Wired,Black / Blue
Ducky DK9008G2PRO-BUSPHS,0,Gaming,Cherry MX Brown,Unknown,FALSE,Wired,Black / Blue
Ducky DK9008G2PRO-CUSPHS,0,Gaming,Cherry MX Blue,Unknown,FALSE,Wired,Black / Blue
Ducky DK9008G2PRO-RUSPHS,0,Gaming,Cherry MX Red,Unknown,FALSE,Wired,Black / Blue
A4Tech Natural_A X-Slim,0,Ergonomic,Unknown,Unknown,FALSE,Wired,Black
Adesso Industrial Scissor-Switch Touchpad Keyboard,0,Slim,Unknown,Unknown,FALSE,Wired,Black
Gigabyte KM5300,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Vortex POKER,0,Mini,Cherry MX Black,Unknown,TRUE,Wired,Black
Vortex POKER PBT,0,Mini,Cherry MX Black,Unknown,TRUE,Wired,Black
Vortex KBT RACE Pink Limited,0,Mini,Cherry MX Blue,White,TRUE,Wired,Pink
Vortex KBT PURE,0,Mini,Cherry MX Black,Orange,TRUE,Wired,Black
Vortex KBT PURE,0,Mini,Cherry MX Black,Unknown,TRUE,Wired,Black
Vortex KBT PURE LIMITED,0,Mini,Cherry MX Brown,Orange,TRUE,Wired,Black
Vortex KBT PURE,0,Mini,Cherry MX Brown,Orange,TRUE,Wired,Black
Vortex KBT PURE,0,Mini,Cherry MX Brown,Unknown,TRUE,Wired,Black
Vortex KBT PURE,0,Mini,Cherry MX Blue,Orange,TRUE,Wired,Black
Vortex KBT PURE,0,Mini,Cherry MX Blue,Unknown,TRUE,Wired,Black
Vortex KBT PURE LIMITED,0,Mini,Cherry MX Red,Orange,TRUE,Wired,Black
Vortex KBT PURE,0,Mini,Cherry MX Red,Orange,TRUE,Wired,Black
Vortex KBT PURE,0,Mini,Cherry MX Red,Purple,TRUE,Wired,Black
Vortex KBT PURE,0,Mini,Cherry MX Red,Unknown,TRUE,Wired,Black
Vortex KBT PURE,0,Mini,Cherry MX Red,White,TRUE,Wired,Black
Vortex KBT RACE,0,Mini,Cherry MX Black,White,TRUE,Wired,Black
Vortex KBT RACE,0,Mini,Cherry MX Blue,Green,TRUE,Wired,Black
Vortex KBT RACE,0,Mini,Cherry MX Blue,White,TRUE,Wired,Black
Vortex KBT RACE,0,Mini,Cherry MX Red,Green,TRUE,Wired,Black
Cherry G81-8000LPAUS-2,0,Standard,Cherry MY,Unknown,FALSE,Wired,Black
Ducky Zero Shine Blue LED Keyboard,0,Gaming,Cherry MX Black,Blue,FALSE,Wired,Black
Ducky Zero Shine Blue LED Keyboard,0,Gaming,Cherry MX Brown,Blue,FALSE,Wired,Black
Ducky Zero Shine Orange LED Keyboard,0,Gaming,Cherry MX Brown,Orange,FALSE,Wired,Black
Ducky Zero Shine Blue LED Keyboard,0,Gaming,Cherry MX Blue,Blue,FALSE,Wired,Black
Ducky Zero Shine Blue LED Keyboard,0,Gaming,Cherry MX Red,Blue,FALSE,Wired,Black
Belkin Universal Wireless Keyboard with iPad Shortcut Keys,0,Mini,Unknown,Unknown,TRUE,Bluetooth Wireless,Black
Logitech Keyboard K120 for Business,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Orico ORICO GK800 multimedia Ergonomic Gaming Game USB Wired Keyboard PC,0,Ergonomic,Unknown,Unknown,FALSE,Wired,Black
SteelSeries Apex [RAW],0,Gaming,Unknown,White,FALSE,Wired,Black
Zalman K300M,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Zalman K350M,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Zalman K400G,0,Gaming,Unknown,Red,FALSE,Wired,Black
matias FK205,0,Slim,Unknown,Unknown,FALSE,Wired,Black
matias Quiet Pro Keyboard for Mac,0,Standard,ALPS White,Unknown,FALSE,Wired,Black / Silver
matias Quiet Pro Keyboard for PC,0,Standard,ALPS White,Unknown,FALSE,Wired,Black
Cooler Master SGK-4000-GKCG2-US,0,Standard,Cherry MX Brown,Unknown,TRUE,Wired,Black
Das Keyboard Das Keyboard Professional Keyboard with Quiet Keys,0,Standard,Cherry MX Red,Unknown,FALSE,Wired,Black
Filco Majestouch-2,0,Standard,Cherry MX Black,Unknown,TRUE,Wired,Black
AZIO Backlit Bluetooth 3.0 Keyboard for Tablets,0,Mini,Unknown,Blue,TRUE,Bluetooth Wireless,Black
Genius K5,0,Gaming,Unknown,Blue,FALSE,Wired,Black
Genius K7,0,Gaming,Unknown,Blue,FALSE,Wired,Black
V7 Multimedia USB Keyboard Combo,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Logitech LX310,0,Standard,Unknown,Unknown,FALSE,Wireless,Black
Logitech MK560,0,Ergonomic,Unknown,Unknown,FALSE,Wireless,Black
Ducky Shine II,0,Gaming,Cherry MX Black,Orange,FALSE,Wired,White / Black
Ducky Shine II special version,0,Gaming,Cherry MX Brown,Orange,FALSE,Wired,White / Black
Razer Orbweaver Elite Mechanical Gaming Keypad,0,Gaming,Cherry MX Blue,Green,FALSE,Wired,Black
Razer Orbweaver Elite Mechanical Gaming Keypad,0,Gaming,Cherry MX Blue,Green,FALSE,Wired,Black
Max Keyboard Nighthawk-X8 White LED,0,Standard,Cherry MX Brown,White,FALSE,Wired,Black
Favi FE02RF-BL,0,Mini,Unknown,Unknown,TRUE,Wireless,Black
Ducky DK9008 Shine 3 Blue LED Backlit (Black Cherry MX),0,Standard,Cherry MX Black,Blue,FALSE,Wired,Black
Ducky DK9008 Shine 3 Green LED Backlit (Black Cherry MX),0,Standard,Cherry MX Black,Green,FALSE,Wired,Black
Ducky DK9008 Shine 3 Magenta LED Backlit (Black Cherry MX),0,Standard,Cherry MX Black,Purple,FALSE,Wired,Black
Ducky DK9008 Shine 3 Red LED Backlit (Black Cherry MX),0,Standard,Cherry MX Black,Red,FALSE,Wired,Black
Ducky DK9008 Shine 3 Orange LED Backlit (Black Cherry MX),0,Standard,Cherry MX Black,Orange,FALSE,Wired,Black
Ducky DK9008 Shine 3 Blue LED Backlit (Brown Cherry MX),0,Standard,Cherry MX Brown,Blue,FALSE,Wired,Black
Ducky DK9008 Shine 3 Green LED Backlit (Brown Cherry MX),0,Standard,Cherry MX Brown,Green,FALSE,Wired,Black
Ducky DK9008 Shine 3 Red LED Backlit (Brown Cherry MX),0,Standard,Cherry MX Brown,Red,FALSE,Wired,Black
Ducky DK9008 Shine 3 White LED Backlit (Brown Cherry MX),0,Standard,Cherry MX Brown,White,FALSE,Wired,Black
Ducky DK9008 Shine 3 Blue LED Backlit (Blue Cherry MX),0,Standard,Cherry MX Blue,Blue,FALSE,Wired,Black
Ducky DK9008 Shine 3 Green LED Backlit (Blue Cherry MX),0,Standard,Cherry MX Blue,Green,FALSE,Wired,Black
Ducky DK9008 Shine 3 Magenta LED Backlit (Blue Cherry MX),0,Standard,Cherry MX Blue,Purple,FALSE,Wired,Black
Ducky DK9008 Shine 3 Red LED Backlit (Blue Cherry MX),0,Standard,Cherry MX Blue,Red,FALSE,Wired,Black
Ducky DK9008 Shine 3 Orange LED Backlit (Blue Cherry MX),0,Standard,Cherry MX Blue,Orange,FALSE,Wired,Black
Ducky Ducky DK9008 Shine 3 White LED Backlit (Blue Cherry MX),0,Standard,Cherry MX Blue,White,FALSE,Wired,Black
Ducky DK9008 Shine 3 Green LED Backlit (Red Cherry MX),0,Standard,Cherry MX Red,Green,FALSE,Wired,Black
Ducky DK9008 Shine 3 Magenta LED Backlit (Red Cherry MX),0,Standard,Cherry MX Red,Purple,FALSE,Wired,Black
Ducky DK9008 Shine 3 Red LED Backlit (Red Cherry MX),0,Standard,Cherry MX Red,Red,FALSE,Wired,Black
Ducky DK9008 Shine 3 Orange LED Backlit (Red Cherry MX),0,Standard,Cherry MX Red,Orange,FALSE,Wired,Black
Ducky DK9008 Shine 3 White LED Backlit (Red Cherry MX),0,Standard,Cherry MX Red,White,FALSE,Wired,Black
Ducky DK9087 Shine 3 TKL Blue LED Backlit (Black Cherry MX),0,Standard,Cherry MX Black,Blue,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Green LED Backlit (Black Cherry MX),0,Standard,Cherry MX Black,Green,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Magenta LED Backlit (Black Cherry MX),0,Standard,Cherry MX Black,Purple,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Red LED Backlit (Black Cherry MX),0,Standard,Cherry MX Black,Red,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Orange LED Backlit (Black Cherry MX),0,Standard,Cherry MX Black,Orange,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL White LED Backlit (Black Cherry MX),0,Standard,Cherry MX Black,White,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Blue LED Backlit (Brown Cherry MX),0,Standard,Cherry MX Brown,Blue,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Green LED Backlit (Brown Cherry MX),0,Standard,Cherry MX Brown,Green,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Magenta LED Backlit (Brown Cherry MX),0,Standard,Cherry MX Brown,Purple,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Red LED Backlit (Brown Cherry MX),0,Standard,Cherry MX Brown,Red,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Orange LED Backlit (Brown Cherry MX),0,Standard,Cherry MX Brown,Orange,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL White LED Backlit (Brown Cherry MX),0,Standard,Cherry MX Brown,White,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Blue LED Backlit (Blue Cherry MX),0,Standard,Cherry MX Blue,Blue,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Green LED Backlit (Blue Cherry MX),0,Standard,Cherry MX Blue,Green,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Magenta LED Backlit (Blue Cherry MX),0,Standard,Cherry MX Blue,Purple,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Red LED Backlit (Blue Cherry MX),0,Standard,Cherry MX Blue,Red,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Orange LED Backlit (Blue Cherry MX),0,Standard,Cherry MX Blue,Orange,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL White LED Backlit (Blue Cherry MX),0,Standard,Cherry MX Blue,White,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Green LED Backlit (Red Cherry MX),0,Standard,Cherry MX Red,Green,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Magenta LED Backlit (Red Cherry MX),0,Standard,Cherry MX Red,Purple,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Red LED Backlit (Red Cherry MX),0,Standard,Cherry MX Red,Red,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL Orange LED Backlit (Red Cherry MX),0,Standard,Cherry MX Red,Orange,TRUE,Wired,Black
Ducky DK9087 Shine 3 TKL White LED Backlit (Red Cherry MX),0,Standard,Cherry MX Red,White,TRUE,Wired,Black
Gigabyte GK-FORCE K7,0,Gaming,Unknown,Multicolor,FALSE,Wired,Black
Deck Legend Ice Tactile,0,Standard,Cherry MX Clear,Blue,FALSE,Wired,Black
Deck Legend Fire,0,Standard,Cherry MX Black,Red,FALSE,Wired,Black
Deck 82 Ice,0,Mini,Cherry MX Black,Blue,TRUE,Wired,Black
Deck Legend ToXiC,0,Standard,Cherry MX Black,Green,FALSE,Wired,Black
DSI Left Handed,0,Standard,Cherry MX Black,Unknown,FALSE,Wired,Black
DSI Modular Mac,0,Slim,Cherry MX Red,Unknown,TRUE,Wired,Black
iOne Xarmor U9,0,Standard,Cherry MX Blue,Unknown,FALSE,Wired,Black
iOne Xarmor U9W,0,Standard,Cherry MX Brown,Unknown,FALSE,Wireless,Black
iOne Scorpius M10,0,Standard,Cherry MX Blue,Unknown,FALSE,Wired,Black
Keycool 108,0,Standard,Cherry MX Black,Multicolor,FALSE,Wired,Black
Keycool 108,0,Standard,Cherry MX Blue,Multicolor,FALSE,Wired,Black
Keycool 108,0,Standard,Cherry MX Brown,Multicolor,FALSE,Wired,Black
Keycool 108,0,Standard,Cherry MX Red,Multicolor,FALSE,Wired,Black
Keycool 180 Key White,0,Standard,Cherry MX Black,Multicolor,FALSE,Wired,White
Keycool 180 Key White,0,Standard,Cherry MX Blue,Multicolor,FALSE,Wired,White
Keycool 180 Key White,0,Standard,Cherry MX Brown,Multicolor,FALSE,Wired,White
Keycool 180 Key White,0,Standard,Cherry MX Red,Multicolor,FALSE,Wired,White
Keycool Grey Version 84,0,Mini,Cherry MX Black,Red,TRUE,Wired,Black
Keycool White Version 84,0,Mini,Cherry MX Black,Red,TRUE,Wired,White
Keycool White Version 87,0,Mini,Cherry MX Black,Blue,TRUE,Wired,White
Keycool White Version 87,0,Mini,Cherry MX Blue,Blue,TRUE,Wired,White
Keycool White Version 87,0,Mini,Cherry MX Brown,Blue,TRUE,Wired,White
Keycool White Version 87,0,Mini,Cherry MX Red,Blue,TRUE,Wired,White
Keycool 84,0,Mini,Cherry MX Black,Blue,TRUE,Wired,Black
Keycool 84,0,Mini,Cherry MX Black,White,TRUE,Wired,Black
Keycool 84,0,Mini,Cherry MX Blue,Green,TRUE,Wired,Black
Keycool 84,0,Mini,Cherry MX Blue,Yellow,TRUE,Wired,Black
Keycool 84,0,Mini,Cherry MX Brown,Red,TRUE,Wired,Black
Keycool 87,0,Mini,Cherry MX Black,Multicolor,TRUE,Wired,Black
Keycool 87,0,Mini,Cherry MX Black,White,TRUE,Wired,Black
Keycool 87,0,Mini,Cherry MX Blue,Multicolor,TRUE,Wired,Black
Keycool 87,0,Mini,Cherry MX Blue,Green,TRUE,Wired,Black
Keycool 87,0,Mini,Cherry MX Blue,Multicolor,TRUE,Wired,Black
Keycool 87,0,Mini,Cherry MX Blue,Multicolor,TRUE,Wired,Black
Keycool 87,0,Mini,Cherry MX Brown,Multicolor,TRUE,Wired,Black
Thermaltake MEKA G-Unit Battle Edition,0,Gaming,Cherry MX Black,Unknown,FALSE,Wired,Green / Black
Thermaltake eSPORTS MEKA U-UNIT Combat White,0,Gaming,Cherry MX Black,Unknown,FALSE,Wired,White
Corsair Vengeance K70,0,Gaming,Cherry MX Blue,Unknown,FALSE,Wired,Black
matias Mini Quiet Pro for PC,147.55,Mini,ALPS White,Unknown,TRUE,Wired,Black
Max Keyboard Nighthawk X8 Green,0,Standard,Cherry MX Brown,Green,FALSE,Wired,Black
Max Keyboard Nighthawk X8 Orange,0,Standard,Cherry MX Brown,Orange,FALSE,Wired,Black
Max Keyboard Nighthawk X9 White,0,Standard,Cherry MX Red,White,FALSE,Wired,Black
Tex Beetle,0,Mini,Cherry MX Black,Unknown,TRUE,Wired,Black / White
Tex Beetle,0,Mini,Cherry MX Blue,Unknown,TRUE,Wired,Black / White
Tex Beetle,0,Mini,Cherry MX Brown,Unknown,TRUE,Wired,Black / White
Tex Beetle,0,Mini,Cherry MX Red,Unknown,TRUE,Wired,Black / White
Topre Type Heaven,0,Standard,Topre 45g,Unknown,FALSE,Wired,Black
Chester Creek Technologies BBK,0,Standard,Unknown,Unknown,TRUE,Bluetooth Wireless,Multicolor
Vortex KBT RACE TKL,0,Mini,Cherry MX White,Unknown,FALSE,Wired,Black
Cobra K701,0,Gaming,Unknown,Blue,FALSE,Wired,Black
Vortex KBT PURE PBT,0,Mini,Cherry MX White,Unknown,TRUE,Wired,Black
Cooler Master CM Storm QuickFire TK - Limited Edition White,0,Standard,Cherry MX Red,White,FALSE,Wired,Black / White
Cooler Master CM Storm QuickFire TK,0,Gaming,Cherry MX Blue,Unknown,FALSE,Wired,Black / White
Adesso WKB-4210UB,0,Slim,Unknown,Unknown,FALSE,Wireless,Black
Cooler Master Storm QuickFire Ultimate,0,Gaming,Cherry MX Red,Red,FALSE,Wired,Black
